Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Ordered_Date_Year,Ordered_Date_Month,Ordered_Date_Day,Time_OrderPicked_hours,Time_OrderPicked_mins,Time_Orderd_hours,Time_Orderd_mins,Distance_covered,Time_taken (min)
21.0,5.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,10,18,35,18,20,12.099251698246317,35
20.0,5.0,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,4,6,20,50,20,45,17.076492495612452,42
21.0,4.5,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,24,8,25,8,20,1.5295062057776052,23
22.0,4.5,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,15,23,5,22,50,7.546712474612512,29
21.0,4.9,Sandstorms,Low,1,scooter,1.0,No,,2022,3,16,23,50,23,45,10.865464603780389,19
21.0,4.7,Stormy,Low,2,scooter,1.0,No,Metropolitian,2022,2,13,8,20,8,10,3.088376284911997,13
21.0,4.2,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,31,18,55,18,40,20.85227883430363,31
37.0,4.5,Fog,Medium,2,scooter,1.0,No,Urban,2022,3,30,16,45,16,30,5.958963420481106,17
21.0,4.7,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,18,20,15,20,10,12.435005114517455,23
,,Windy,Low,1,motorcycle,1.0,No,Urban,2022,3,15,8,55,19,35,3.073543363663747,21
35.0,4.7,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,14,21,50,21,40,10.907140151568116,47
20.0,4.8,Cloudy,Low,0,motorcycle,0.0,No,Urban,2022,3,24,9,25,9,15,3.105268883133742,21
31.0,4.9,Sandstorms,Jam,0,motorcycle,0.0,No,Urban,2022,2,11,19,25,19,15,4.632302885852554,33
22.0,4.6,Sunny,Jam,2,scooter,1.0,No,Metropolitian,2022,2,11,20,55,20,40,7.862668167410368,17
,,Cloudy,High,2,scooter,1.0,No,Metropolitian,2022,3,7,12,20,19,35,6.037529176542177,23
37.0,4.8,Fog,Low,1,scooter,0.0,No,Metropolitian,2022,3,7,11,10,19,35,1.5367917694809952,17
27.0,4.9,Fog,Medium,1,scooter,0.0,No,Urban,2022,3,1,18,35,18,30,7.682703792667339,18
,,Stormy,Jam,2,scooter,0.0,No,Urban,2022,3,13,21,25,19,35,9.075423573606574,34
31.0,4.8,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,3,21,20,21,10,4.595393825646015,30
22.0,4.9,Sunny,Low,1,scooter,0.0,No,Metropolitian,2022,3,17,23,25,23,15,4.560961191343599,18
25.0,5.0,Fog,Low,0,motorcycle,1.0,No,Urban,2022,3,14,23,45,23,40,10.868263117988388,23
26.0,4.9,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,3,15,19,15,19,35,4.610035602260694,16
20.0,4.7,Sandstorms,Low,2,electric_scooter,0.0,No,Urban,2022,3,7,10,15,10,10,1.5297232853100242,17
27.0,4.1,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,3,23,17,40,17,35,12.236723616598548,31
36.0,4.0,Stormy,Low,0,motorcycle,0.0,No,,2022,3,17,8,35,8,30,1.558083864051793,23
29.0,4.6,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,11,17,25,17,10,4.59663204175947,17
33.0,4.9,Fog,Low,1,scooter,1.0,No,Metropolitian,2022,3,24,23,25,23,20,7.601874226722028,17
32.0,4.3,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,2022,3,1,20,45,20,35,8.93863229991919,33
27.0,4.5,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,4,22,5,21,50,16.851875921653388,46
38.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,23,23,25,23,15,14.15280068944862,40
34.0,4.8,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,4,19,15,19,10,12.417003842687146,40
29.0,4.7,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,2022,2,14,20,10,19,55,13.894095776997975,19
28.0,4.9,Sunny,High,2,motorcycle,0.0,No,Urban,2022,2,13,14,50,14,40,6.242088049788142,12
32.0,4.3,Stormy,Jam,0,motorcycle,0.0,No,Urban,2022,4,4,19,30,19,15,12.418480328292787,39
22.0,4.7,Sunny,Low,0,motorcycle,0.0,,Metropolitian,2022,3,9,22,40,22,30,4.657999585570663,10
37.0,4.9,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,31,22,30,22,20,11.916757259074618,29
29.0,4.6,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,2022,4,1,8,25,8,10,3.058924545938562,22
39.0,4.6,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,23,17,35,17,20,17.29786575291325,30
36.0,3.8,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,12,21,25,21,10,11.91712870001259,37
37.0,4.7,Cloudy,Low,2,scooter,,No,Urban,2022,3,17,22,35,22,20,7.862668167410368,15
32.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,15,20,50,20,35,4.717601092054723,29
34.0,4.1,Stormy,Medium,2,motorcycle,2.0,No,Urban,2022,3,14,18,10,19,35,13.789630729980562,34
24.0,4.5,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,31,22,50,22,45,10.70546847853061,21
33.0,4.6,Fog,Jam,0,motorcycle,1.0,No,Urban,2022,3,9,20,50,20,35,4.656862974505059,29
35.0,3.9,Windy,Jam,1,motorcycle,2.0,No,Metropolitian,2022,3,29,20,10,19,55,12.236561539554922,38
31.0,4.8,Stormy,Low,1,scooter,0.0,No,Metropolitian,2022,3,27,23,15,23,10,20.253518127453116,28
39.0,4.5,Windy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,21,17,50,17,45,4.674333788013509,27
21.0,4.9,Sunny,Jam,1,motorcycle,1.0,No,Urban,2022,3,23,19,40,19,30,13.989473698864703,18
30.0,4.4,Stormy,Medium,1,scooter,2.0,No,Metropolitian,2022,2,16,18,55,18,45,17.29786575291325,39
36.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,26,21,50,21,45,7.546800541055753,25
30.0,4.8,Windy,Low,2,scooter,0.0,No,Metropolitian,2022,2,11,22,50,22,35,9.264648568906685,23
27.0,5.0,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,16,17,25,17,15,13.76397722442764,39
22.0,5.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,3,20,50,20,40,9.314862687658117,35
30.0,4.4,Stormy,High,2,scooter,1.0,No,Metropolitian,2022,4,5,12,50,12,45,5.960345509794303,32
31.0,4.7,Cloudy,High,2,motorcycle,1.0,No,Urban,2022,4,1,11,25,11,15,1.5526813140972442,27
27.0,4.9,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,10,18,35,18,25,10.641581256626232,24
37.0,4.8,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,2022,3,13,19,35,23,45,4.469351491411031,22
30.0,4.9,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,2022,3,27,21,5,20,55,20.176709024393567,29
35.0,4.2,Cloudy,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,25,17,30,17,20,16.659979129063025,33
20.0,4.5,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,17,23,55,23,50,9.121874253616898,21
28.0,5.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,10,17,25,17,10,16.384324359677578,41
36.0,5.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,19,17,45,17,35,4.5279170129511765,34
27.0,4.5,Fog,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,7,9,30,9,15,1.5544994921789963,15
23.0,4.7,Fog,Jam,2,motorcycle,0.0,No,,2022,2,11,21,35,21,20,9.15767304259452,22
24.0,4.6,Sunny,Low,2,scooter,1.0,No,Metropolitian,2022,3,25,19,35,23,55,12.07439552568561,28
31.0,4.7,Sunny,Medium,0,motorcycle,1.0,No,Urban,2022,4,1,17,15,19,35,6.147092755626801,23
27.0,4.5,Windy,Low,2,scooter,1.0,No,Urban,2022,3,19,8,55,8,40,1.5320260227341909,11
22.0,4.7,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,12,18,35,18,30,12.236561539554922,22
28.0,5.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,4,4,19,35,19,30,17.077999100718277,32
39.0,4.7,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,29,18,40,18,25,16.852688970823085,15
25.0,4.6,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,30,18,50,18,35,7.683177078354373,26
25.0,4.9,Sunny,Jam,0,motorcycle,1.0,No,Urban,2022,2,18,21,35,21,20,14.15280068944862,30
23.0,4.7,Sandstorms,Low,2,scooter,0.0,No,Urban,2022,3,26,10,35,10,20,3.0644638558352577,19
,,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,4,6,19,30,19,35,19.916274899797408,52
32.0,4.8,Stormy,Low,2,electric_scooter,1.0,No,,2022,3,7,23,40,23,25,7.790426271963797,21
33.0,4.6,Cloudy,Jam,2,motorcycle,0.0,No,Metropolitian,2022,3,24,19,40,19,30,7.683918689074729,27
24.0,4.6,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,2022,3,23,18,5,17,55,12.419464414087114,33
21.0,4.8,Stormy,Low,1,scooter,0.0,,Urban,2022,3,9,8,35,8,20,3.11617292179438,10
24.0,4.5,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,2022,3,25,21,45,21,30,12.29354192492578,30
30.0,4.6,Sandstorms,High,1,scooter,1.0,No,Metropolitian,2022,2,13,12,10,19,35,2.996242544880338,27
33.0,4.9,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,20,21,40,21,35,12.417687564200063,46
32.0,4.6,Sandstorms,Jam,2,scooter,1.0,No,Urban,2022,2,18,19,50,19,35,16.610926485281333,28
22.0,4.9,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,1,19,35,15,45,6.058848944530401,27
26.0,4.2,Windy,High,0,motorcycle,2.0,No,Metropolitian,2022,3,17,13,35,13,20,6.058825169286296,38
37.0,4.1,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,2,21,5,19,35,19.760080920474557,39
21.0,4.7,Windy,High,2,motorcycle,1.0,No,Metropolitian,2022,3,11,11,30,11,15,1.5126859754657422,22
25.0,4.5,Sandstorms,Low,2,electric_scooter,0.0,No,Urban,2022,2,17,10,10,9,55,1.5137670422991538,13
21.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,4,23,45,23,30,10.58777364583605,21
26.0,4.3,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,2022,3,24,19,35,11,45,3.0582815752499948,34
23.0,4.9,Stormy,Jam,2,electric_scooter,1.0,No,Urban,2022,2,14,21,10,19,35,14.15280068944862,20
,,Sunny,High,0,motorcycle,1.0,No,Metropolitian,2022,3,30,14,35,19,35,6.081389116676368,44
35.0,4.7,Windy,Low,2,scooter,1.0,No,Metropolitian,2022,3,11,22,55,22,50,4.588387206077805,25
32.0,4.8,Stormy,Low,1,motorcycle,0.0,No,Urban,2022,3,9,8,25,8,20,1.5203728379727393,25
33.0,4.7,Stormy,Medium,2,scooter,1.0,No,Metropolitian,2022,4,1,19,35,16,50,6.037544630194255,28
35.0,4.6,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,6,19,35,20,55,19.91059239709516,36
38.0,4.2,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,20,17,35,17,25,19.917038235830077,47
39.0,4.8,Sunny,Low,1,scooter,1.0,No,Metropolitian,2022,2,17,19,35,22,45,4.632302885852554,19
31.0,4.9,Stormy,High,1,motorcycle,1.0,No,Metropolitian,2022,3,13,11,40,11,25,3.105369890908668,33
28.0,4.9,Stormy,Low,2,scooter,0.0,No,Metropolitian,2022,3,5,22,40,22,30,9.193469879776632,12
38.0,4.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,13,8,40,8,25,1.5725337292863206,31
26.0,4.8,Fog,High,2,electric_scooter,0.0,No,Metropolitian,2022,3,19,19,35,12,55,6.128899374764089,26
34.0,4.3,Windy,High,0,motorcycle,1.0,No,Urban,2022,2,17,13,45,13,35,6.040034059163726,31
35.0,5.0,Windy,Jam,2,scooter,1.0,No,,2022,3,15,21,15,19,35,4.596336792438924,29
28.0,4.6,Stormy,High,2,scooter,0.0,No,Metropolitian,2022,3,28,11,35,11,30,1.536802066394733,11
26.0,4.3,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,2022,2,14,21,45,21,30,16.36809881291643,31
26.0,4.7,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,13,18,45,18,35,4.494279117295131,29
22.0,4.6,Cloudy,Jam,1,motorcycle,2.0,No,Metropolitian,2022,4,2,20,20,20,10,19.76105000353896,36
24.0,4.7,Cloudy,Low,2,electric_scooter,1.0,No,Urban,2022,3,20,22,55,22,45,13.773737657079298,28
36.0,4.9,Windy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,26,12,25,12,15,6.210607623190057,40
28.0,4.6,Sunny,Jam,1,scooter,1.0,No,Metropolitian,2022,4,6,19,35,21,55,13.788852089943369,18
23.0,4.9,Sunny,Jam,2,scooter,1.0,No,Urban,2022,3,4,21,30,21,15,10.881431823102778,19
21.0,4.8,Windy,Medium,2,scooter,0.0,No,Metropolitian,2022,2,16,18,5,17,55,17.29786575291325,29
37.0,4.1,Sandstorms,Medium,1,motorcycle,0.0,No,Urban,2022,3,19,19,5,18,55,4.610405794808594,32
28.0,4.8,Windy,Medium,2,scooter,0.0,No,Urban,2022,3,4,18,10,19,35,10.563519849475314,21
31.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,31,19,35,20,45,14.021756535050493,45
23.0,4.6,Fog,Low,2,scooter,1.0,No,Metropolitian,2022,3,28,19,35,8,45,3.105364544907298,15
24.0,2.6,Sunny,Low,1,motorcycle,1.0,Yes,Metropolitian,2022,4,6,22,50,22,35,16.660108123693192,42
20.0,4.7,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,2022,3,26,8,20,8,10,3.1162384958431986,19
23.0,5.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,2022,4,3,22,35,22,20,7.546676276224336,18
33.0,5.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,2022,2,15,18,50,18,45,4.395415943127041,16
23.0,4.8,Fog,High,2,scooter,0.0,No,Metropolitian,2022,3,28,11,45,11,40,2.981217855191797,34
23.0,4.7,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,26,18,45,18,35,9.315069177421892,27
27.0,4.7,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,2,22,15,22,10,10.866360907886408,24
31.0,4.8,Windy,Low,2,electric_scooter,1.0,No,Urban,2022,3,29,22,35,22,20,10.723264172167632,15
36.0,4.9,Cloudy,Medium,2,scooter,2.0,No,Metropolitian,2022,3,14,18,30,18,20,17.07269000033606,38
20.0,4.6,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,2022,3,5,19,35,23,55,9.348493190107366,19
,,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,11,19,45,19,35,4.528164580408178,29
26.0,4.8,Cloudy,Medium,0,motorcycle,0.0,Yes,Metropolitian,2022,3,8,18,50,18,40,10.427667505405807,41
22.0,4.9,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,18,22,25,22,20,17.29786575291325,21
36.0,4.6,Fog,Medium,1,motorcycle,,No,Urban,2022,3,17,19,5,19,35,9.055525276451307,16
30.0,4.7,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,17,15,25,15,15,6.232472211118879,27
24.0,5.0,Windy,Jam,2,electric_scooter,0.0,No,Urban,2022,3,8,21,35,21,25,10.723989806656368,17
25.0,4.6,Stormy,Low,1,scooter,1.0,No,Metropolitian,2022,4,1,22,50,22,35,9.074573554008944,18
39.0,4.9,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,2022,3,15,15,40,15,35,6.051108888205775,15
30.0,4.1,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,4,5,17,50,17,45,7.862668167410368,31
37.0,5.0,Windy,High,1,scooter,1.0,No,Metropolitian,2022,3,28,11,35,11,30,3.073397297636044,33
34.0,5.0,Fog,Low,2,motorcycle,1.0,No,Urban,2022,4,3,9,20,9,15,3.040666798077057,15
30.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,13,19,5,19,35,9.435201537430713,33
22.0,4.7,Cloudy,Low,1,motorcycle,1.0,No,Urban,2022,3,24,19,35,8,50,3.104827485600479,14
21.0,4.5,Fog,Low,1,scooter,1.0,No,Metropolitian,2022,3,10,23,30,23,25,16.851045489710874,23
38.0,4.1,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,19,21,30,21,25,9.074744674241003,35
30.0,4.4,Fog,Low,1,motorcycle,2.0,No,Metropolitian,2022,4,6,19,35,19,35,12.161605446010208,39
37.0,4.9,Stormy,Jam,2,scooter,0.0,No,Metropolitian,2022,2,14,21,25,21,20,13.184333425018211,25
23.0,4.9,Windy,Medium,2,scooter,1.0,No,Urban,2022,3,6,17,45,17,30,12.237167878708664,15
39.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,11,23,50,23,35,7.862668167410368,26
39.0,4.5,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,15,9,20,9,15,1.5125976112065025,22
31.0,4.7,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,25,23,10,19,35,10.58781900321548,28
33.0,4.8,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,30,17,40,17,35,7.862668167410368,36
22.0,4.7,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,20,17,55,17,40,20.18348136584519,27
37.0,4.3,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,2022,2,16,18,40,18,25,13.90269207363203,35
30.0,4.5,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,5,16,30,16,25,6.129149863507623,25
23.0,4.6,Sunny,Jam,2,electric_scooter,0.0,No,Metropolitian,2022,2,14,20,55,20,50,19.630420315342924,21
24.0,4.9,Fog,Medium,1,motorcycle,0.0,No,Metropolitian,2022,2,14,17,30,17,25,19.04256304289831,38
27.0,4.7,Stormy,Jam,0,motorcycle,1.0,No,Urban,2022,3,3,20,30,20,15,4.544228016639666,29
20.0,4.6,Fog,Low,0,motorcycle,1.0,No,Urban,2022,3,11,10,45,10,40,3.059933327241409,20
36.0,5.0,Windy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,5,13,35,13,25,6.03744523636816,32
26.0,4.5,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,2022,3,21,12,40,12,35,6.14663364596065,25
38.0,4.0,Sandstorms,High,1,scooter,1.0,No,Metropolitian,2022,2,13,13,30,13,25,5.860613400500879,31
21.0,5.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,16,20,55,20,45,19.661310204458477,31
33.0,4.6,Fog,Jam,1,scooter,1.0,No,Urban,2022,3,16,21,10,20,55,13.786698988713738,44
36.0,4.7,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,8,17,45,17,35,10.641042055468692,30
31.0,4.7,Sandstorms,High,2,scooter,1.0,No,Metropolitian,2022,3,5,11,50,11,45,3.145067434621583,27
30.0,4.8,Sunny,High,0,motorcycle,1.0,No,Metropolitian,2022,3,15,11,25,11,15,1.5324173514302288,24
34.0,4.8,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,3,18,17,45,17,35,10.867421265092352,34
24.0,4.8,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,18,18,25,18,20,12.241181140730712,27
,,Fog,Low,0,motorcycle,1.0,No,,2022,3,10,19,35,19,35,16.819856608097247,22
30.0,4.6,Windy,Low,2,motorcycle,0.0,No,Metropolitian,2022,3,10,22,25,22,20,10.881463659821872,26
32.0,4.9,Fog,Low,1,scooter,0.0,No,Metropolitian,2022,3,21,9,45,9,40,1.5725337292863206,16
31.0,4.9,Windy,Low,1,scooter,0.0,No,Urban,2022,3,17,8,40,8,35,3.1089700084222183,21
27.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,10,22,15,22,10,19.8832515530204,24
38.0,4.8,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,2022,2,11,18,15,19,35,7.80255476855983,17
21.0,4.9,Cloudy,Low,0,motorcycle,0.0,No,Urban,2022,2,16,23,30,23,20,20.50694414817788,21
22.0,4.6,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,3,30,9,55,9,40,1.552761506023859,17
31.0,4.2,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,2022,3,27,17,45,17,30,10.867366120252033,43
37.0,4.9,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,2022,4,4,22,50,22,45,12.25659774869038,28
50.0,6.0,,,3,bicycle,0.0,No,Metropolitian,2022,4,4,23,20,19,35,17565.024412199604,27
36.0,4.7,Stormy,High,2,scooter,1.0,No,Metropolitian,2022,3,7,13,30,13,15,6.146764727341459,34
23.0,4.9,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,3,22,15,22,10,7.60180033473793,16
28.0,4.9,Fog,Medium,2,electric_scooter,2.0,No,Metropolitian,2022,3,29,18,40,18,35,16.72211837577326,37
32.0,4.6,Windy,Medium,2,scooter,1.0,No,Urban,2022,3,18,17,55,17,45,19.761706467413592,29
32.0,5.0,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,3,22,40,22,30,9.31399060766806,17
39.0,4.7,Stormy,High,2,scooter,1.0,No,Metropolitian,2022,3,30,12,5,11,55,1.558137239175215,29
23.0,4.9,Sunny,Jam,2,scooter,1.0,No,Urban,2022,3,8,22,10,21,55,12.232070021478211,20
29.0,4.8,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,2022,2,15,8,35,8,20,2.9302578007621216,12
32.0,4.6,Cloudy,Low,2,scooter,1.0,No,Metropolitian,2022,3,26,19,35,23,50,4.65818248829983,15
32.0,4.7,Fog,High,1,motorcycle,1.0,No,Metropolitian,2022,3,9,13,5,19,35,6.120777222727991,26
31.0,4.7,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,27,19,35,18,45,11.00773476374462,32
20.0,4.9,Fog,Medium,0,motorcycle,1.0,No,,2022,4,1,17,40,17,30,9.055364789945113,27
31.0,4.1,Cloudy,High,1,scooter,2.0,No,Metropolitian,2022,3,30,11,40,11,35,3.040539883060508,38
30.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,19,23,50,23,45,7.66095172081025,29
37.0,4.2,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,2022,3,1,19,35,14,50,6.0504060616582525,38
38.0,4.8,Fog,Medium,0,motorcycle,2.0,No,Metropolitian,2022,3,25,18,45,18,30,13.787860239172549,35
30.0,4.2,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,14,19,35,18,50,20.17984922053873,47
23.0,4.2,Sandstorms,Jam,0,motorcycle,1.0,No,Urban,2022,3,27,21,55,21,45,13.82977049957229,32
30.0,4.2,Fog,High,0,motorcycle,1.0,No,Metropolitian,2022,2,13,19,35,14,45,5.874515354538113,32
20.0,3.2,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,27,22,25,22,20,17.13793593144315,44
21.0,4.5,Fog,Low,2,electric_scooter,1.0,No,Urban,2022,4,3,22,15,22,10,4.528183776759067,14
38.0,4.9,Windy,Low,2,motorcycle,0.0,No,Metropolitian,2022,3,7,22,35,22,20,9.056095962462344,21
35.0,4.0,Windy,Jam,0,motorcycle,,No,Metropolitian,2022,3,14,19,35,21,45,13.830206237242956,44
31.0,4.6,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,27,23,10,22,55,19.91558571344329,24
35.0,4.1,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,17,20,15,19,35,4.656862974505059,31
32.0,4.0,Cloudy,Jam,1,motorcycle,,No,Metropolitian,2022,3,14,21,55,21,40,13.68237887648496,37
31.0,4.6,Stormy,Medium,2,motorcycle,0.0,No,Metropolitian,2022,2,16,17,30,17,15,19.089609031864757,24
23.0,5.0,Fog,Low,0,motorcycle,0.0,No,,2022,3,14,19,35,19,35,12.232070021478211,20
25.0,4.6,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,23,18,50,18,45,19.61916749330441,28
21.0,4.9,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,25,19,15,19,10,13.96960642768458,48
21.0,4.9,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,2022,3,5,8,45,8,40,1.5321262845594088,23
30.0,4.8,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,3,5,17,30,17,25,7.7626058902454,15
37.0,4.6,Fog,Low,2,motorcycle,1.0,No,Urban,2022,3,1,10,55,10,40,1.509439424217718,17
23.0,5.0,Sunny,Jam,2,scooter,,No,Metropolitian,2022,3,23,20,10,19,35,14.0219570899938,16
25.0,4.7,Fog,Medium,0,motorcycle,1.0,No,Semi-Urban,2022,3,23,19,35,18,55,16.722543155307,44
21.0,4.5,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,2022,3,10,19,5,19,35,10.64228895373868,30
33.0,3.6,Windy,Medium,2,motorcycle,2.0,No,Urban,2022,3,23,19,5,18,50,16.659963190057415,38
38.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Urban,2022,2,18,20,30,20,25,11.936215305491464,39
37.0,4.8,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,2,15,16,5,15,50,5.992049991557236,30
31.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Urban,2022,3,13,21,55,21,45,4.544208221887867,33
26.0,4.8,Sandstorms,Low,2,electric_scooter,0.0,No,Urban,2022,3,18,22,45,22,40,16.852241972645785,15
22.0,4.8,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,19,9,5,8,50,3.116127220771153,14
21.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Urban,2022,3,1,23,10,22,55,7.646414103068861,18
34.0,4.8,Cloudy,Jam,2,scooter,1.0,No,Urban,2022,4,4,19,35,21,45,16.721976048741215,43
20.0,4.2,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,3,4,19,35,17,50,10.86742683448048,31
31.0,4.8,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,2022,2,14,19,35,19,50,13.429131650088678,53
24.0,4.8,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,4,3,23,45,23,35,9.056672984546829,16
37.0,4.7,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,4,23,25,23,20,13.61385032584042,23
31.0,4.5,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,5,23,25,23,20,4.595940524023754,24
39.0,4.8,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,3,21,45,21,40,4.610471743046499,28
26.0,4.9,Windy,High,1,scooter,0.0,No,Urban,2022,3,26,12,35,12,20,5.959357904254251,18
